update_timestamp,effective_date,infections_published_daily,app_downloads_cumulated,app_downloads_android_cumulated,app_downloads_ios_cumulated,app_downloads_daily,app_downloads_android_daily,app_downloads_ios_daily,app_downloads_7days_avg,app_downloads_android_7days_avg,app_downloads_ios_7days_avg,app_downloads_7days_sum,app_downloads_android_7days_sum,app_downloads_ios_7days_sum
"2022-07-05T08:21:58,913",2022-02-15,159217,42665646,23823483,18842163,52673,30207,22466,48049.71428571428,28799.0,19250.714285714286,336348,201593,134755
"2022-07-05T08:21:58,913",2022-02-16,219972,42710909,23851094,18859815,45263,27611,17652,45951.57142857143,27569.714285714286,18381.85714285714,321661,192988,128673
"2022-07-05T08:21:58,913",2022-02-17,235626,42752095,23876361,18875734,41186,25267,15919,43370.71428571428,26276.285714285714,17094.428571428572,303595,183934,119661
"2022-07-05T08:21:58,913",2022-02-18,220048,42801681,23899722,18901959,49586,23361,26225,43343.142857142855,25323.285714285714,18019.85714285714,303402,177263,126139
"2022-07-05T08:21:58,913",2022-02-19,189105,42830046,23916890,18913156,28365,17168,11197,42174.28571428572,24632.714285714286,17541.571428571428,295220,172429,122791
"2022-07-05T08:21:58,913",2022-02-20,118032,42854319,23932354,18921965,24273,15464,8809,41460.57142857143,24235.85714285714,17224.714285714286,290224,169651,120573
"2022-07-05T08:21:58,913",2022-02-21,73867,42999023,23959973,19039050,144704,27619,117085,55150.0,23813.85714285714,31336.14285714286,386050,166697,219353
"2022-07-05T08:21:58,913",2022-02-22,125902,43041784,23986381,19055403,42761,26408,16353,53734.0,23271.14285714286,30462.85714285714,376138,162898,213240
"2022-07-05T08:21:58,913",2022-02-23,209052,43084631,24011095,19073536,42847,24714,18133,53388.857142857145,22857.285714285714,30531.571428571428,373722,160001,213721
"2022-07-05T08:21:58,913",2022-02-24,216322,43147250,24034650,19112600,62619,23555,39064,56450.71428571428,22612.714285714286,33838.0,395155,158289,236866
"2022-07-05T08:21:58,913",2022-02-25,210743,43182831,24056408,19126423,35581,21758,13823,54450.0,22383.714285714286,32066.285714285714,381150,156686,224464
"2022-07-05T08:21:58,913",2022-02-26,175833,43209396,24072580,19136816,26565,16172,10393,54192.857142857145,22241.428571428572,31951.428571428572,379350,155690,223660
"2022-07-05T08:21:58,913",2022-02-27,107913,43230754,24086296,19144458,21358,13716,7642,53776.42857142857,21991.714285714286,31784.714285714286,376435,153942,222493
"2022-07-05T08:21:58,913",2022-02-28,62349,43270619,24110667,19159952,39865,24371,15494,38799.42857142857,21527.714285714286,17271.714285714286,271596,150694,120902
"2022-07-05T08:21:58,913",2022-03-01,122111,43314094,24135493,19178601,43475,24826,18649,38901.42857142857,21301.714285714286,17599.714285714286,272310,149112,123198
"2022-07-05T08:21:58,913",2022-03-02,186406,43361247,24159872,19201375,47153,24379,22774,39516.57142857143,21253.85714285714,18262.714285714286,276616,148777,127839
"2022-07-05T08:21:58,913",2022-03-03,210673,43400469,24184165,19216304,39222,24293,14929,36174.142857142855,21359.285714285714,14814.857142857143,253219,149515,103704
"2022-07-05T08:21:58,913",2022-03-04,217593,43441240,24208074,19233166,40771,23909,16862,36915.57142857143,21666.571428571428,15249.0,258409,151666,106743
"2022-07-05T08:21:58,913",2022-03-05,192210,43471274,24225957,19245317,30034,17883,12151,37411.142857142855,21911.0,15500.142857142857,261878,153377,108501
"2022-07-05T08:21:58,913",2022-03-06,116889,43495427,24241459,19253968,24153,15502,8651,37810.42857142857,22166.14285714286,15644.285714285714,264673,155163,109510
"2022-07-05T08:21:58,913",2022-03-07,78428,43542231,24270294,19271937,46804,28835,17969,38801.71428571428,22803.85714285714,15997.857142857143,271612,159627,111985
"2022-07-05T08:21:58,913",2022-03-08,156799,43586577,24298155,19288422,44346,27861,16485,38926.142857142855,23237.428571428572,15688.714285714286,272483,162662,109821
"2022-07-05T08:21:58,913",2022-03-09,215854,43638869,24325065,19313804,52292,26910,25382,39660.28571428572,23599.0,16061.285714285714,277622,165193,112429
"2022-07-05T08:21:58,913",2022-03-10,262752,43684307,24352406,19331901,45438,27341,18097,40548.28571428572,24034.428571428572,16513.85714285714,283838,168241,115597
"2022-07-05T08:21:58,913",2022-03-11,252836,43729565,24378382,19351183,45258,25976,19282,41189.28571428572,24329.714285714286,16859.571428571428,288325,170308,118017
"2022-07-05T08:21:58,913",2022-03-12,237086,43760521,24396952,19363569,30956,18570,12386,41321.0,24427.85714285714,16893.14285714286,289247,170995,118252
"2022-07-05T08:21:58,913",2022-03-13,146607,43784818,24411604,19373214,24297,14652,9645,41341.57142857143,24306.428571428572,17035.14285714286,289391,170145,119246
"2022-07-05T08:21:58,913",2022-03-14,92378,43837697,24444376,19393321,52879,32772,20107,42209.42857142857,24868.85714285714,17340.571428571428,295466,174082,121384
"2022-07-05T08:21:58,913",2022-03-15,198888,43888903,24476803,19412100,51206,32427,18779,43189.42857142857,25521.14285714286,17668.285714285714,302326,178648,123678
"2022-07-05T08:21:58,913",2022-03-16,262593,43936884,24506671,19430213,47981,29868,18113,42573.57142857143,25943.714285714286,16629.85714285714,298015,181606,116409
"2022-07-05T08:21:58,913",2022-03-17,294931,44008521,24536316,19472205,71637,29645,41992,46316.28571428572,26272.85714285714,20043.428571428572,324214,183910,140304
"2022-07-05T08:21:58,913",2022-03-18,297845,44054964,24563953,19491011,46443,27637,18806,46485.57142857143,26510.14285714286,19975.428571428572,325399,185571,139828
"2022-07-05T08:21:58,913",2022-03-19,260239,44086122,24583113,19503009,31158,19160,11998,46514.42857142857,26594.428571428572,19920.0,325601,186161,139440
"2022-07-05T08:21:58,913",2022-03-20,131792,44110258,24598422,19511836,24136,15309,8827,46491.42857142857,26688.285714285714,19803.14285714286,325440,186818,138622
"2022-07-05T08:21:58,913",2022-03-21,92314,44152828,24629208,19523620,42570,30786,11784,45018.71428571428,26404.571428571428,18614.14285714286,315131,184832,130299
"2022-07-05T08:21:58,913",2022-03-22,222080,44199096,24657976,19541120,46268,28768,17500,44313.28571428572,25881.85714285714,18431.428571428572,310193,181173,129020
"2022-07-05T08:21:58,913",2022-03-23,283732,44240699,24684084,19556615,41603,26108,15495,43402.142857142855,25344.714285714286,18057.428571428572,303815,177413,126402
"2022-07-05T08:21:58,913",2022-03-24,318387,44283327,24709056,19574271,42628,24972,17656,39258.0,24677.14285714286,14580.857142857143,274806,172740,102066
"2022-07-05T08:21:58,913",2022-03-25,296498,44319586,24731864,19587722,36259,22808,13451,37803.142857142855,23987.285714285714,13815.857142857143,264622,167911,96711
"2022-07-05T08:21:58,913",2022-03-26,252026,44345597,24748099,19597498,26011,16235,9776,37067.857142857145,23569.428571428572,13498.42857142857,259475,164986,94489
"2022-07-05T08:21:58,913",2022-03-27,111224,44365687,24761346,19604341,20090,13247,6843,36489.857142857145,23274.85714285714,13215.0,255429,162924,92505
"2022-07-05T08:21:58,913",2022-03-28,67501,44415452,24787024,19628428,49765,25678,24087,37517.71428571428,22545.14285714286,14972.57142857143,262624,157816,104808
"2022-07-05T08:21:58,913",2022-03-29,237352,44453249,24811046,19642203,37797,24022,13775,36307.57142857143,21867.14285714286,14440.42857142857,254153,153070,101083
"2022-07-05T08:21:58,913",2022-03-30,268477,44487779,24832608,19655171,34530,21562,12968,35297.142857142855,21217.714285714286,14079.42857142857,247080,148524,98556
"2022-07-05T08:21:58,913",2022-03-31,274901,44520519,24853085,19667434,32740,20477,12263,33884.57142857143,20575.571428571428,13309.0,237192,144029,93163
"2022-07-05T08:21:58,913",2022-04-01,252530,44550147,24871131,19679016,29628,18046,11582,32937.28571428572,19895.285714285714,13042.0,230561,139267,91294
"2022-07-05T08:21:58,913",2022-04-02,196456,44570858,24884298,19686560,20711,13167,7544,32180.14285714286,19457.0,12723.142857142857,225261,136199,89062
"2022-07-05T08:21:58,913",2022-04-03,74053,44587878,24895086,19692792,17020,10788,6232,31741.571428571428,19105.714285714286,12635.857142857143,222191,133740,88451
"2022-07-05T08:21:58,913",2022-04-04,41129,44615699,24913822,19701877,27821,18736,9085,28606.714285714286,18114.0,10492.714285714286,200247,126798,73449
"2022-07-05T08:21:58,913",2022-04-05,180397,44742037,24930794,19811243,126338,16972,109366,41255.42857142857,17106.85714285714,24148.571428571428,288788,119748,169040
"2022-07-05T08:21:58,913",2022-04-06,214985,44768352,24946694,19821658,26315,15900,10415,40081.857142857145,16298.0,23783.85714285714,280573,114086,166487
"2022-07-05T08:21:58,913",2022-04-07,201729,44793669,24961912,19831757,25317,15218,10099,39021.42857142857,15546.714285714286,23474.714285714286,273150,108827,164323
"2022-07-05T08:21:58,913",2022-04-08,175263,44817437,24976443,19840994,23768,14531,9237,38184.28571428572,15044.57142857143,23139.714285714286,267290,105312,161978
"2022-07-05T08:21:58,913",2022-04-09,150675,44833668,24987107,19846561,16231,10664,5567,37544.28571428572,14687.0,22857.285714285714,262810,102809,160001
"2022-07-05T08:21:58,913",2022-04-10,55471,44846839,24996095,19850744,13171,8988,4183,36994.42857142857,14429.857142857143,22564.571428571428,258961,101009,157952
"2022-07-05T08:21:58,913",2022-04-11,30789,44869419,25011207,19858212,22580,15112,7468,36245.71428571428,13912.142857142857,22333.571428571428,253720,97385,156335
"2022-07-05T08:21:58,913",2022-04-12,162790,44901278,25025606,19875672,31859,14399,17460,22748.714285714286,13544.57142857143,9204.142857142857,159241,94812,64429
"2022-07-05T08:21:58,913",2022-04-13,176303,44921912,25038783,19883129,20634,13177,7457,21937.14285714286,13155.57142857143,8781.57142857143,153560,92089,61471
"2022-07-05T08:21:58,913",2022-04-14,165368,44945300,25051074,19894226,23388,12291,11097,21661.571428571428,12737.42857142857,8924.142857142857,151631,89162,62469
"2022-07-05T08:21:58,913",2022-04-15,156864,44957801,25059286,19898515,12501,8212,4289,20052.0,11834.714285714286,8217.285714285714,140364,82843,57521
"2022-07-05T08:21:58,913",2022-04-16,37568,44968965,25066722,19902243,11164,7436,3728,19328.14285714286,11373.57142857143,7954.571428571428,135297,79615,55682
"2022-07-05T08:21:58,913",2022-04-17,39784,44978616,25073028,19905588,9651,6306,3345,18825.285714285714,10990.42857142857,7834.857142857143,131777,76933,54844
"2022-07-05T08:21:58,913",2022-04-18,20482,44988916,25080024,19908892,10300,6996,3304,17071.0,9831.0,7240.0,119497,68817,50680
"2022-07-05T08:21:58,913",2022-04-19,22483,45012646,25094356,19918290,23730,14332,9398,15909.714285714286,9821.42857142857,6088.285714285715,111368,68750,42618
"2022-07-05T08:21:58,913",2022-04-20,198583,45032761,25107491,19925270,20115,13135,6980,15835.57142857143,9815.42857142857,6020.142857142857,110849,68708,42141
"2022-07-05T08:21:58,913",2022-04-21,186325,45051879,25119761,19932118,19118,12270,6848,15225.57142857143,9812.42857142857,5413.142857142857,106579,68687,37892
"2022-07-05T08:21:58,913",2022-04-22,161718,45074372,25130251,19944121,22493,10490,12003,16653.0,10137.857142857143,6515.142857142857,116571,70965,45606
"2022-07-05T08:21:58,913",2022-04-23,135079,45085679,25137482,19948197,11307,7231,4076,16673.428571428572,10108.57142857143,6564.857142857143,116714,70760,45954
"2022-07-05T08:21:58,913",2022-04-24,39179,45096000,25144418,19951582,10321,6936,3385,16769.14285714286,10198.57142857143,6570.571428571428,117384,71390,45994
"2022-07-05T08:21:58,913",2022-04-25,20084,45116453,25156379,19960074,20453,11961,8492,18219.571428571428,10907.857142857143,7311.714285714285,127537,76355,51182
"2022-07-05T08:21:58,913",2022-04-26,136798,45143921,25167314,19976607,27468,10935,16533,18753.571428571428,10422.57142857143,8331.0,131275,72958,58317
"2022-07-05T08:21:58,913",2022-04-27,141661,45159828,25177168,19982660,15907,9854,6053,18152.428571428572,9953.857142857143,8198.57142857143,127067,69677,57390
"2022-07-05T08:21:58,913",2022-04-28,130104,45180123,25186055,19994068,20295,8887,11408,18320.571428571428,9470.57142857143,8850.0,128244,66294,61950
"2022-07-05T08:21:58,913",2022-04-29,101610,45193105,25194179,19998926,12982,8124,4858,16961.85714285714,9132.57142857143,7829.285714285715,118733,63928,54805
"2022-07-05T08:21:58,913",2022-04-30,87298,45203820,25200488,20003332,10715,6309,4406,16877.285714285714,9000.857142857143,7876.428571428572,118141,63006,55135
"2022-07-05T08:21:58,913",2022-05-01,11718,45212547,25206385,20006162,8727,5897,2830,16649.571428571428,8852.42857142857,7797.142857142857,116547,61967,54580
"2022-07-05T08:21:58,913",2022-05-02,4032,45226868,25216013,20010855,14321,9628,4693,15773.57142857143,8519.142857142857,7254.428571428572,110415,59634,50781
"2022-07-05T08:21:58,913",2022-05-03,113522,45241672,25225064,20016608,14804,9051,5753,13964.42857142857,8250.0,5714.428571428572,97751,57750,40001
"2022-07-05T08:21:58,913",2022-05-04,106631,45255298,25233542,20021756,13626,8478,5148,13638.57142857143,8053.428571428572,5585.142857142857,95470,56374,39096
"2022-07-05T08:21:58,913",2022-05-05,96167,45267877,25241668,20026209,12579,8126,4453,12536.285714285714,7944.714285714285,4591.571428571428,87754,55613,32141
"2022-07-05T08:21:58,913",2022-05-06,85073,45279839,25249010,20030829,11962,7342,4620,12390.57142857143,7833.0,4557.571428571428,86734,54831,31903
"2022-07-05T08:21:58,913",2022-05-07,72252,45288252,25254572,20033680,8413,5562,2851,12061.714285714286,7726.285714285715,4335.428571428572,84432,54084,30348
"2022-07-05T08:21:58,913",2022-05-08,8488,45296120,25259916,20036204,7868,5344,2524,11939.0,7647.285714285715,4291.714285714285,83573,53531,30042
"2022-07-05T08:21:58,913",2022-05-09,3350,45309458,25268090,20041368,13338,8174,5164,11798.57142857143,7439.571428571428,4359.0,82590,52077,30513
"2022-07-05T08:21:58,913",2022-05-10,107568,45322240,25276020,20046220,12782,7930,4852,11509.714285714286,7279.428571428572,4230.285714285715,80568,50956,29612
"2022-07-05T08:21:58,913",2022-05-11,97010,45333288,25283354,20049934,11048,7334,3714,11141.42857142857,7116.0,4025.4285714285716,77990,49812,28178
"2022-07-05T08:21:58,913",2022-05-12,88961,45346891,25290185,20056706,13603,6831,6772,11287.714285714286,6931.0,4356.714285714285,79014,48517,30497
"2022-07-05T08:21:58,913",2022-05-13,68999,45363676,25296847,20066829,16785,6662,10123,11976.714285714286,6833.857142857143,5142.857142857143,83837,47837,36000
"2022-07-05T08:21:58,913",2022-05-14,61859,45371264,25301835,20069429,7588,4988,2600,11858.857142857143,6751.857142857143,5107.0,83012,47263,35749
"2022-07-05T08:21:58,913",2022-05-15,6151,45377801,25306320,20071481,6537,4485,2052,11668.714285714286,6629.142857142857,5039.571428571428,81681,46404,35277
"2022-07-05T08:21:58,913",2022-05-16,2305,45389862,25313315,20076547,12061,6995,5066,11486.285714285714,6460.714285714285,5025.571428571428,80404,45225,35179
"2022-07-05T08:21:58,913",2022-05-17,86252,45413060,25320053,20093007,23198,6738,16460,12974.285714285714,6290.428571428572,6683.857142857143,90820,44033,46787
"2022-07-05T08:21:58,913",2022-05-18,72051,45422277,25326197,20096080,9217,6144,3073,12712.714285714286,6120.428571428572,6592.285714285715,88989,42843,46146
"2022-07-05T08:21:58,913",2022-05-19,58719,45431801,25332226,20099575,9524,6029,3495,12130.0,6005.857142857143,6124.142857142857,84910,42041,42869
"2022-07-05T08:21:58,913",2022-05-20,48910,45440168,25337780,20102388,8367,5554,2813,10927.42857142857,5847.571428571428,5079.857142857143,76492,40933,35559
"2022-07-05T08:21:58,913",2022-05-21,42375,45447172,25342462,20104710,7004,4682,2322,10844.0,5803.857142857143,5040.142857142857,75908,40627,35281
"2022-07-05T08:21:58,913",2022-05-22,3823,45453197,25346546,20106651,6025,4084,1941,10770.857142857143,5746.571428571428,5024.285714285715,75396,40226,35170
"2022-07-05T08:21:58,913",2022-05-23,1245,45461962,25352465,20109497,8765,5919,2846,10300.0,5592.857142857143,4707.142857142857,72100,39150,32950
"2022-07-05T08:21:58,913",2022-05-24,64437,45470780,25358410,20112370,8818,5945,2873,8245.714285714286,5479.571428571428,2766.1428571428573,57720,38357,19363
"2022-07-05T08:21:58,913",2022-05-25,49141,45479836,25363674,20116162,9056,5264,3792,8222.714285714286,5353.857142857143,2868.8571428571427,57559,37477,20082
"2022-07-05T08:21:58,913",2022-05-26,39705,45485412,25367368,20118044,5576,3694,1882,7658.714285714285,5020.285714285715,2638.4285714285716,53611,35142,18469
"2022-07-05T08:21:58,913",2022-05-27,1852,45493193,25372312,20120881,7781,4944,2837,7575.0,4933.142857142857,2641.8571428571427,53025,34532,18493
"2022-07-05T08:21:58,913",2022-05-28,39976,45499258,25376442,20122816,6065,4130,1935,7440.857142857143,4854.285714285715,2586.5714285714284,52086,33980,18106
"2022-07-05T08:21:58,913",2022-05-29,2713,45505343,25380594,20124749,6085,4152,1933,7449.428571428572,4864.0,2585.4285714285716,52146,34048,18098
"2022-07-05T08:21:58,913",2022-05-30,755,45514824,25387005,20127819,9481,6411,3070,7551.714285714285,4934.285714285715,2617.4285714285716,52862,34540,18322
"2022-07-05T08:21:58,913",2022-05-31,61889,45524478,25393451,20131027,9654,6446,3208,7671.142857142857,5005.857142857143,2665.285714285714,53698,35041,18657
"2022-07-05T08:21:58,913",2022-06-01,54957,45558891,25399392,20159499,34413,5941,28472,11293.57142857143,5102.571428571428,6191.0,79055,35718,43337
"2022-07-05T08:21:58,913",2022-06-02,48502,45593013,25405399,20187614,34122,6007,28115,15371.57142857143,5433.0,9938.57142857143,107601,38031,69570
"2022-07-05T08:21:58,913",2022-06-03,42693,45602447,25411078,20191369,9434,5679,3755,15607.714285714286,5538.0,10069.714285714286,109254,38766,70488
"2022-07-05T08:21:58,913",2022-06-04,41087,45609438,25415828,20193610,6991,4750,2241,15740.0,5626.571428571428,10113.42857142857,110180,39386,70794
"2022-07-05T08:21:58,913",2022-06-05,0,45615119,25419572,20195547,5681,3744,1937,15682.285714285714,5568.285714285715,10114.0,109776,38978,70798
"2022-07-05T08:21:58,913",2022-06-06,3376,45621003,25423616,20197387,5884,4044,1840,15168.42857142857,5230.142857142857,9938.285714285714,106179,36611,69568
"2022-07-05T08:21:58,913",2022-06-07,1750,45632580,25431048,20201532,11577,7432,4145,15443.142857142857,5371.0,10072.142857142857,108102,37597,70505
"2022-07-05T08:21:58,913",2022-06-08,84655,45646128,25438400,20207728,13548,7352,6196,12462.42857142857,5572.571428571428,6889.857142857143,87237,39008,48229
"2022-07-05T08:21:58,913",2022-06-09,77636,45658818,25446006,20212812,12690,7606,5084,9400.714285714286,5801.0,3599.714285714286,65805,40607,25198
"2022-07-05T08:21:58,913",2022-06-10,77878,45669847,25452562,20217285,11029,6556,4473,9628.57142857143,5926.285714285715,3702.285714285714,67400,41484,25916
"2022-07-05T08:21:58,913",2022-06-11,65337,45677286,25457601,20219685,7439,5039,2400,9692.57142857143,5967.571428571428,3725.0,67848,41773,26075
"2022-07-05T08:21:58,913",2022-06-12,0,45683818,25462139,20221679,6532,4538,1994,9814.142857142857,6081.0,3733.1428571428573,68699,42567,26132
"2022-07-05T08:21:58,913",2022-06-13,5378,45695732,25470010,20225722,11914,7871,4043,10675.57142857143,6627.714285714285,4047.8571428571427,74729,46394,28335
"2022-07-05T08:21:58,913",2022-06-14,105840,45708863,25477148,20231715,13131,7138,5993,10897.57142857143,6585.714285714285,4311.857142857143,76283,46100,30183
"2022-07-05T08:21:58,913",2022-06-15,92344,45732594,25483681,20248913,23731,6533,17198,12352.285714285714,6468.714285714285,5883.571428571428,86466,45281,41185
"2022-07-05T08:21:58,913",2022-06-16,89142,45741198,25489288,20251910,8604,5607,2997,11768.57142857143,6183.142857142857,5585.428571428572,82380,43282,39098
"2022-07-05T08:21:58,913",2022-06-17,28118,45750526,25495333,20255193,9328,6045,3283,11525.57142857143,6110.142857142857,5415.428571428572,80679,42771,37908
"2022-07-05T08:21:58,913",2022-06-18,80264,45757591,25499937,20257654,7065,4604,2461,11472.142857142857,6048.0,5424.142857142857,80305,42336,37969
"2022-07-05T08:21:58,913",2022-06-19,2,45764561,25504461,20260100,6970,4524,2446,11534.714285714286,6046.0,5488.714285714285,80743,42322,38421
"2022-07-05T08:21:58,913",2022-06-20,6941,45778350,25513244,20265106,13789,8783,5006,11802.57142857143,6176.285714285715,5626.285714285715,82618,43234,39384
"2022-07-05T08:21:58,913",2022-06-21,123097,45792551,25521781,20270770,14201,8537,5664,11955.42857142857,6376.142857142857,5579.285714285715,83688,44633,39055
"2022-07-05T08:21:58,913",2022-06-22,119232,45805750,25529501,20276249,13199,7720,5479,10450.857142857143,6545.714285714285,3905.1428571428573,73156,45820,27336
"2022-07-05T08:21:58,913",2022-06-23,119360,45817403,25536866,20280537,11653,7365,4288,10886.42857142857,6796.857142857143,4089.5714285714284,76205,47578,28627
"2022-07-05T08:21:58,913",2022-06-24,108190,45828757,25543939,20284818,11354,7073,4281,11175.857142857143,6943.714285714285,4232.142857142857,78231,48606,29625
"2022-07-05T08:21:58,913",2022-06-25,89336,45836612,25549017,20287595,7855,5078,2777,11288.714285714286,7011.428571428572,4277.285714285715,79021,49080,29941
"2022-07-05T08:21:58,913",2022-06-26,1,45844083,25554012,20290071,7471,4995,2476,11360.285714285714,7078.714285714285,4281.571428571428,79522,49551,29971
"2022-07-05T08:21:58,913",2022-06-27,799,45863805,25563024,20300781,19722,9012,10710,12207.857142857143,7111.428571428572,5096.428571428572,85455,49780,35675
"2022-07-05T08:21:58,913",2022-06-28,142329,45878010,25571584,20306426,14205,8560,5645,12208.42857142857,7114.714285714285,5093.714285714285,85459,49803,35656
"2022-07-05T08:21:58,913",2022-06-29,133950,45993725,25580169,20413556,115715,8585,107130,26853.571428571428,7238.285714285715,19615.285714285714,187975,50668,137307
"2022-07-05T08:21:58,913",2022-06-30,132671,46007325,25588935,20418390,13600,8766,4834,27131.714285714286,7438.428571428572,19693.285714285714,189922,52069,137853
"2022-07-05T08:21:58,913",2022-07-01,113099,46021327,25597432,20423895,14002,8497,5505,27510.0,7641.857142857143,19868.14285714286,192570,53493,139077
"2022-07-05T08:21:58,913",2022-07-02,98669,46030182,25603226,20426956,8855,5794,3061,27652.85714285714,7744.142857142857,19908.714285714286,193570,54209,139361
"2022-07-05T08:21:58,913",2022-07-03,1,46037974,25608420,20429554,7792,5194,2598,27698.714285714286,7772.571428571428,19926.14285714286,193891,54408,139483
"2022-07-05T08:21:58,913",2022-07-04,2365,46062303,25617502,20444801,24329,9082,15247,28356.85714285714,7782.571428571428,20574.285714285714,198498,54478,144020
"2022-07-05T08:21:58,913",2022-07-05,147489,,,,,,,,,,,,
